Date,Time,Open,High,Low,Close,Volume
2024.10.31,5:00,20303.18,20308.27,20285.32,20297.46,1135
2024.10.31,5:30,20298.08,20306.02,20291.63,20295.33,1120
2024.10.31,6:00,20296.08,20303.15,20283.82,20289.9,1094
2024.10.31,6:30,20290.65,20298.47,20280.42,20283.37,927
2024.10.31,7:00,20283.75,20286.37,20269.85,20274.31,922
2024.10.31,7:30,20274.93,20279.51,20265.91,20271.29,814
2024.10.31,8:00,20271.17,20273.42,20246.73,20254.1,1213
2024.10.31,8:30,20254.22,20265.72,20253.86,20254.29,1094
2024.10.31,9:00,20255.04,20258.88,20237.19,20241.29,1024
2024.10.31,9:30,20242.03,20245.09,20217,20222.26,1246
2024.10.31,10:00,20221.64,20221.64,20173.23,20201.32,1963
2024.10.31,10:30,20201.07,20212.05,20173.78,20186,1965
2024.10.31,11:00,20185.26,20190.84,20161.59,20175.92,2955
2024.10.31,11:30,20176.17,20198.24,20153.36,20182.17,2236
2024.10.31,12:00,20181.55,20187.12,20170.32,20182.23,1798
2024.10.31,12:30,20181.73,20198.25,20176.31,20187.59,1567
2024.10.31,13:00,20187.22,20193.42,20160.11,20182.74,1601
2024.10.31,13:30,20182.49,20210.88,20176,20207.36,1565
2024.10.31,14:00,20208.22,20236.92,20208.22,20223.24,1789
2024.10.31,14:30,20223.86,20259.72,20207.45,20259.22,1676
2024.10.31,15:00,20259.84,20278.83,20237.63,20274.22,1925
2024.10.31,15:30,20272.85,20281.9,20243.26,20248.74,3167
2024.10.31,16:00,20248.12,20261.6,20228.07,20232.29,2800
2024.10.31,16:30,20231.67,20233.01,20018.6,20034.27,36622
2024.10.31,17:00,20033.9,20068.97,19988.85,20008.82,26934
2024.10.31,17:30,20009.19,20025.25,19940.19,19957.98,16787
2024.10.31,18:00,19957.11,19984.47,19923.09,19966.75,15787
2024.10.31,18:30,19966.38,19975.84,19894.47,19938.93,11623
2024.10.31,19:00,19938.56,19975.18,19918.77,19956.8,11729
2024.10.31,19:30,19956.42,19973.14,19938.35,19954.19,8039
2024.10.31,20:00,19953.82,19982.05,19933.42,19936.75,6935
2024.10.31,20:30,19937.12,19943.17,19893.89,19903.46,8897
2024.10.31,21:00,19903.83,19921.65,19883.77,19909.14,8365
2024.10.31,21:30,19909.52,19924.48,19879.43,19915.82,10836
2024.10.31,22:00,19916.19,19969.91,19916.19,19949.41,9140
2024.10.31,22:30,19949.78,19999.26,19879.9,19881.75,16027
2024.10.31,23:00,19882.5,19964.63,19878.03,19944.43,7118
2024.10.31,23:30,19942.94,19966.81,19881.18,19907.37,4545
2024.11.01,1:00,19945.88,19961.38,19934.25,19956.25,1353
2024.11.01,1:30,19955.88,19983.38,19950.75,19963.38,1253
2024.11.01,2:00,19962.38,19970.88,19937.75,19958.88,1250
2024.11.01,2:30,19959,19960,19943.25,19945.5,1187
2024.11.01,3:00,19946.25,19956.5,19922,19954.5,1614
2024.11.01,3:30,19954.38,19958.25,19939.88,19947.13,1262
2024.11.01,4:00,19946.5,19956.13,19941,19946.88,1378
2024.11.01,4:30,19946.25,19948,19929.75,19934.13,1493
2024.11.01,5:00,19934.75,19940.75,19894.25,19940.38,1694
2024.11.01,5:30,19940.13,19951.88,19935.13,19951.88,1140
2024.11.01,6:00,19951.38,19977.88,19949.38,19969.75,1046
2024.11.01,6:30,19969.5,19976.5,19962,19963.75,1016
2024.11.01,7:00,19964.5,19972.63,19961.5,19969.38,792
2024.11.01,7:30,19968.75,19977,19950.38,19958.25,943
2024.11.01,8:00,19958.5,19994.88,19954,19994.88,1319
2024.11.01,8:30,19995.5,20004.13,19986.38,19997.88,1288
2024.11.01,9:00,19998.5,20000.5,19960.75,19967.5,1261
2024.11.01,9:30,19967.38,19975,19939.38,19953.13,1226
2024.11.01,10:00,19953.75,19970,19932.88,19936.5,1587
2024.11.01,10:30,19935.75,19975.63,19935.38,19967.25,1679
2024.11.01,11:00,19967.88,19993.75,19963,19983.25,2487
2024.11.01,11:30,19982.63,19989.38,19959.5,19973.88,1729
2024.11.01,12:00,19974.5,19989.88,19967,19986.38,1462
2024.11.01,12:30,19987,19987,19964.88,19972.25,1341
2024.11.01,13:00,19973,19989,19966.5,19982.75,1146
2024.11.01,13:30,19982.88,19998.38,19975.63,19989.5,1217
2024.11.01,14:00,19990.13,19993.63,19970.38,19989.75,1324
2024.11.01,14:30,19990.13,20008.63,19979.38,19986.63,1355
2024.11.01,15:00,19987.5,19998.13,19971.75,19973.75,1688
2024.11.01,15:30,19977.25,20023.88,19959.5,19991.5,4393
2024.11.01,16:00,19990.88,19991.5,19942.38,19947.5,2680
2024.11.01,16:30,19946.88,20053.75,19932.88,20044.75,25900
2024.11.01,17:00,20044.75,20148.31,20010.88,20148.06,18353
2024.11.01,17:30,20148.56,20154.05,20035.98,20113.78,19392
2024.11.01,18:00,20113.4,20164.89,20092.67,20160.69,12968
2024.11.01,18:30,20161.06,20164.41,20087.13,20100.95,11685
2024.11.01,19:00,20101.32,20131.76,20095.27,20099.02,8693
2024.11.01,19:30,20099.39,20130.65,20070.25,20088.9,10547
2024.11.01,20:00,20089.27,20129.27,20048.03,20123.21,9312
2024.11.01,20:30,20123.58,20125.57,20035.34,20037.5,14251
2024.11.01,21:00,20037.12,20058.48,20008.09,20040.91,10651
2024.11.01,21:30,20040.54,20058.04,20027.39,20045.41,8451
2024.11.01,22:00,20045.03,20080.96,20033.74,20037.21,8021
2024.11.01,22:30,20036.84,20067.82,20003.58,20027.86,13817
2024.11.01,23:00,20026.25,20063.38,20025.63,20049.25,1783
2024.11.01,23:30,20048.63,20056.88,20039.75,20048.88,927
2024.11.04,1:00,20016.63,20018.5,19950.88,20015.5,3301
2024.11.04,1:30,20015.75,20036.38,20013.63,20013.75,1464
2024.11.04,2:00,20014.75,20024.63,19998.13,20015.13,1430
2024.11.04,2:30,20015.88,20016.5,20000.38,20008.63,1118
2024.11.04,3:00,20009.25,20035.13,20003.25,20026.63,1225
2024.11.04,3:30,20027.5,20078.75,20025.63,20069.63,1489
2024.11.04,4:00,20070.38,20108.38,20062.88,20105.88,1435
2024.11.04,4:30,20106.5,20127.88,20084.88,20090.75,1311
2024.11.04,5:00,20090.5,20109.25,20085.38,20109,1139
2024.11.04,5:30,20108.63,20111.75,20092.5,20098.25,1090
2024.11.04,6:00,20098,20107,20095,20106.25,758
2024.11.04,6:30,20106.38,20120.25,20099.38,20113.13,933
2024.11.04,7:00,20112.75,20112.75,20097.5,20105.13,1015
2024.11.04,7:30,20104.5,20109.5,20099.75,20109.38,718
2024.11.04,8:00,20109.5,20126,20106.38,20121.63,973
2024.11.04,8:30,20121.38,20128.38,20114.63,20118.25,946
2024.11.04,9:00,20117.63,20124.38,20098,20098,1362
2024.11.04,9:30,20098.75,20098.75,20055,20060.63,1590
2024.11.04,10:00,20061.5,20085.75,20046.38,20060.13,2241
2024.11.04,10:30,20060,20065.25,20016.63,20049.13,2358
2024.11.04,11:00,20049.75,20049.75,20027.63,20034.75,2232
2024.11.04,11:30,20034.25,20053.5,20017.13,20046.38,1919
2024.11.04,12:00,20047,20074,20044.63,20071.88,1623
2024.11.04,12:30,20072.63,20092.88,20068.88,20079.88,1319
2024.11.04,13:00,20079.25,20084.13,20049.13,20049.63,1441
2024.11.04,13:30,20050.25,20071.38,20050,20063,1292
2024.11.04,14:00,20063.63,20074.88,20010.38,20020.88,1745
2024.11.04,14:30,20021.5,20048.75,19981,20046,2151
2024.11.04,15:00,20046.75,20059.38,20022.38,20041.13,1836
2024.11.04,15:30,20040.5,20058,20017.5,20026.75,1929
2024.11.04,16:00,20027.38,20027.88,19967.38,20001.25,2585
2024.11.04,16:30,20000.63,20021.75,19895.38,20012.5,27955
2024.11.04,17:00,20013,20084.94,20000.13,20064.27,18227
2024.11.04,17:30,20064.64,20089.83,20042.17,20068.16,12452
2024.11.04,18:00,20068.53,20107.6,20055.31,20060.31,10403
2024.11.04,18:30,20060.68,20064.43,19937.27,19961.16,12717
2024.11.04,19:00,19961.53,19997,19912.53,19994.78,10943
2024.11.04,19:30,19995.15,20028.32,19982.71,20009.96,6989
2024.11.04,20:00,20010.33,20047.61,19967.51,20018.29,10950
2024.11.04,20:30,20017.92,20055.89,20010.06,20029.79,6899
2024.11.04,21:00,20030.16,20049.7,20010.68,20014.15,5881
2024.11.04,21:30,20014.53,20044.06,20004.62,20017.71,5350
2024.11.04,22:00,20017.34,20022.65,19990.95,19999.65,5496
2024.11.04,22:30,19999.27,20001.02,19952.09,19965.95,10864
2024.11.04,23:00,19965.58,19994.68,19953.28,19990.04,1729
2024.11.04,23:30,19990.41,19995.54,19982.03,19993.8,884
2024.11.05,1:00,19996.43,20011.81,19976.03,19977.64,1052
2024.11.05,1:30,19977.27,19995.66,19966.79,19970.14,1291
2024.11.05,2:00,19969.27,19971.38,19955.96,19964.06,1343
2024.11.05,2:30,19963.81,19970.1,19953.46,19957.56,1091
2024.11.05,3:00,19957.19,19958.53,19931.89,19938.62,1477
2024.11.05,3:30,19939.24,19990.33,19923.56,19981.69,1942
2024.11.05,4:00,19980.95,19984.76,19962.07,19984.64,1415
2024.11.05,4:30,19984.02,19993.26,19976.29,19984.86,1097
2024.11.05,5:00,19984.73,19996.89,19978.19,19996.02,975
2024.11.05,5:30,19995.9,19997.38,19980.03,19984.42,995
2024.11.05,6:00,19984.18,19987.53,19976.38,19983.87,835
2024.11.05,6:30,19984,19984.25,19964.41,19966.92,776
2024.11.05,7:00,19967.54,19986.79,19966.92,19984.21,1105
2024.11.05,7:30,19983.96,19991.07,19981.56,19984.78,842
2024.11.05,8:00,19985.02,19993.81,19981.43,19988.46,840
2024.11.05,8:30,19987.84,20006.6,19987.84,20000.05,991
2024.11.05,9:00,20000.79,20024.16,19994.57,20007.01,1125
2024.11.05,9:30,20007.14,20013.47,19997,20008.83,1066
2024.11.05,10:00,20009.45,20010.82,19984.82,20003.81,1965
2024.11.05,10:30,20003.69,20030.06,19998.48,20029.84,1593
2024.11.05,11:00,20028.35,20049.45,20019.4,20042.34,1598
2024.11.05,11:30,20042.09,20049.09,20030.12,20032.98,1335
2024.11.05,12:00,20032.86,20032.86,19996.52,20020.42,1388
2024.11.05,12:30,20021.29,20027.87,20012.53,20026.04,1203
2024.11.05,13:00,20025.92,20046.08,20025.92,20042.99,1121
2024.11.05,13:30,20042.37,20053.9,20035.89,20037.1,1120
2024.11.05,14:00,20037.72,20050.51,20016.3,20018.41,1367
2024.11.05,14:30,20018.16,20032.94,20009.32,20031.95,1431
2024.11.05,15:00,20032.57,20041.33,20016.55,20036.66,1433
2024.11.05,15:30,20036.04,20046.96,20007.3,20008.66,1550
2024.11.05,16:00,20008.04,20037.02,19990.82,20035.66,2011
2024.11.05,16:30,20035.04,20180.51,20028.82,20173.51,21762
2024.11.05,17:00,20173.02,20201.64,20142.07,20150,16641
2024.11.05,17:30,20149.63,20189.12,20124.97,20141.48,12792
2024.11.05,18:00,20141.11,20197.34,20116.87,20182.77,8918
2024.11.05,18:30,20183.14,20230.19,20183.02,20222.77,6954
2024.11.05,19:00,20223.14,20254.39,20209.92,20232.55,5950
2024.11.05,19:30,20232.18,20253.47,20226.65,20234.49,5101
2024.11.05,20:00,20234.86,20250.72,20203.13,20203.63,6201
2024.11.05,20:30,20204,20217.42,20171.52,20193.13,7425
2024.11.05,21:00,20193.5,20219.4,20182.37,20201.7,6428
2024.11.05,21:30,20202.07,20217.66,20164.54,20177.91,6298
2024.11.05,22:00,20177.54,20216.09,20165.02,20213.98,5924
2024.11.05,22:30,20213.61,20232.42,20188.62,20226.29,8568
2024.11.05,23:00,20225.92,20267.65,20221.84,20257.15,2802
2024.11.05,23:30,20256.53,20258.9,20231.65,20247.4,1390
2024.11.06,1:00,20237.4,20246.9,20219.4,20234.28,1430
2024.11.06,1:30,20234.53,20246.28,20222.28,20225.9,1345
2024.11.06,2:00,20224.65,20261.28,20207.53,20254.03,2330
2024.11.06,2:30,20254.65,20296.9,20251.28,20272.65,2802
2024.11.06,3:00,20272.03,20307.28,20263.4,20279.53,2620
2024.11.06,3:30,20279.15,20302.53,20263.65,20286.03,2059
2024.11.06,4:00,20285.4,20377.65,20278.28,20374.53,2853
2024.11.06,4:30,20373.65,20471.28,20369.03,20471.15,3130
2024.11.06,5:00,20471.03,20522.4,20448.65,20478.53,3703
2024.11.06,5:30,20479.28,20481.28,20444.53,20476.4,3013
2024.11.06,6:00,20476.53,20489.53,20453.03,20480.15,2208
2024.11.06,6:30,20481.15,20507.03,20475.53,20479.53,2257
2024.11.06,7:00,20478.78,20478.78,20348.9,20421.53,3612
2024.11.06,7:30,20422.15,20483.78,20414.03,20466.4,2028
2024.11.06,8:00,20467.65,20522.28,20456.4,20507.78,2115
2024.11.06,8:30,20506.65,20550.28,20500.15,20530.15,2458
2024.11.06,9:00,20531.03,20593.15,20531.03,20560.9,2727
2024.11.06,9:30,20560.28,20587.4,20534.15,20564.28,2858
2024.11.06,10:00,20562.4,20576.4,20534.65,20564.4,4082
2024.11.06,10:30,20565.03,20613.63,20553.03,20582.38,2820
2024.11.06,11:00,20581.5,20587.38,20547.25,20583,2932
2024.11.06,11:30,20582.63,20612.88,20580.63,20612.75,2358
2024.11.06,12:00,20612.5,20612.63,20567.63,20591.75,2094
2024.11.06,12:30,20591.13,20601.88,20563,20569,1805
2024.11.06,13:00,20569.38,20575.88,20549.75,20562.88,1936
2024.11.06,13:30,20562.25,20567.13,20465.38,20491.25,3080
2024.11.06,14:00,20491.88,20555.5,20484.38,20543.88,3006
2024.11.06,14:30,20544.88,20593.38,20535.13,20569.5,2257
2024.11.06,15:00,20570.13,20596.25,20545.5,20588.75,2683
2024.11.06,15:30,20588.88,20603.13,20561.25,20571.63,2570
2024.11.06,16:00,20571.5,20578.25,20537.88,20568.5,3786
2024.11.06,16:30,20569.13,20690.63,20527.09,20557.62,39279
2024.11.06,17:00,20557.24,20683.03,20547.81,20675.36,27880
2024.11.06,17:30,20674.99,20701.12,20586.5,20604.39,22496
2024.11.06,18:00,20604.77,20660.85,20573.02,20653.22,15100
2024.11.06,18:30,20652.85,20684.13,20649.79,20674.01,9429
2024.11.06,19:00,20673.51,20689.78,20654.22,20676.01,7606
2024.11.06,19:30,20676.39,20699.28,20663.51,20690.49,6028
2024.11.06,20:00,20690.86,20734.33,20684.28,20733.6,6971
2024.11.06,20:30,20734.09,20752.39,20722.39,20737.7,5596
2024.11.06,21:00,20738.08,20762.9,20725.16,20761.89,5443
2024.11.06,21:30,20761.52,20770.37,20741.97,20765.98,4769
2024.11.06,22:00,20765.61,20793.77,20759.89,20779.26,5688
2024.11.06,22:30,20780.38,20807.01,20755.69,20773.67,10407
2024.11.06,23:00,20773.17,20806.99,20764.13,20785.37,2366
2024.11.06,23:30,20785.99,20813.31,20775.66,20801.38,1362
2024.11.07,1:00,20801.05,20801.05,20783.01,20793.21,1100
2024.11.07,1:30,20793.7,20793.7,20769.32,20771.06,1176
2024.11.07,2:00,20771.8,20786.52,20753.61,20757.95,1576
2024.11.07,2:30,20757.83,20762.3,20740.18,20751.72,1349
2024.11.07,3:00,20752.46,20767.39,20744.76,20765.74,1526
2024.11.07,3:30,20765.12,20798.7,20763.01,20790.31,1788
2024.11.07,4:00,20789.69,20794.75,20774.83,20787.25,1449
2024.11.07,4:30,20787.5,20792.48,20778.88,20788.02,1239
2024.11.07,5:00,20788.14,20811.26,20783.07,20804.47,1259
2024.11.07,5:30,20804.35,20806.57,20791.24,20795.68,1056
2024.11.07,6:00,20796.31,20799.56,20786.35,20790.99,956
2024.11.07,6:30,20790.87,20809.44,20787.03,20801.1,888
2024.11.07,7:00,20801.59,20816.84,20795.85,20808.45,1135
2024.11.07,7:30,20808.32,20831.95,20806.94,20827.14,1234
2024.11.07,8:00,20827.63,20842.67,20821.69,20840.68,1172
2024.11.07,8:30,20840.06,20844.44,20824.08,20828.99,1129
2024.11.07,9:00,20828.74,20830.9,20788.03,20791.03,1681
2024.11.07,9:30,20790.91,20811.27,20790.66,20802.34,1357
2024.11.07,10:00,20802.96,20840.44,20795.85,20837.81,2128
2024.11.07,10:30,20836.94,20836.94,20799.05,20814.48,1911
2024.11.07,11:00,20814.35,20837.61,20794.83,20827.31,1778
2024.11.07,11:30,20827.43,20834.77,20818.75,20820.16,1350
2024.11.07,12:00,20820.41,20831.15,20816.48,20820.23,1086
2024.11.07,12:30,20820.85,20826.99,20812.29,20825.05,1189
2024.11.07,13:00,20824.67,20824.67,20804.51,20815.44,1139
2024.11.07,13:30,20815.31,20825.9,20806.17,20823.68,1147
2024.11.07,14:00,20823.55,20856.88,20820.55,20853.66,1472
2024.11.07,14:30,20854.03,20856.17,20834.94,20847.32,1388
2024.11.07,15:00,20847.94,20879.06,20847.57,20860.83,1504
2024.11.07,15:30,20860.08,20875,20838.37,20866.46,2252
2024.11.07,16:00,20865.71,20900.19,20863.18,20887.2,1999
2024.11.07,16:30,20886.58,20991.61,20884.47,20990.63,17773
2024.11.07,17:00,20990.26,21011.59,20974.21,20993.63,11122
2024.11.07,17:30,20994,21048,20969.66,21041.98,9532
2024.11.07,18:00,21041.61,21052.4,21004.97,21035.16,8359
2024.11.07,18:30,21034.53,21077.94,21030.8,21073.69,5174
2024.11.07,19:00,21073.32,21073.69,21038.82,21059.35,5048
2024.11.07,19:30,21059.72,21076.18,21044.04,21074.05,4040
2024.11.07,20:00,21074.42,21075.53,21036.43,21053.03,4489
2024.11.07,20:30,21052.66,21073.27,21032.37,21058.76,4689
2024.11.07,21:00,21058.02,21084.31,21040.48,21065.26,8577
2024.11.07,21:30,21064.76,21112.1,21039.19,21112.1,13118
2024.11.07,22:00,21112.47,21132.33,21095.88,21110.82,8915
2024.11.07,22:30,21111.19,21128.74,21085.32,21102.56,8169
2024.11.07,23:00,21101.82,21130.24,21088.98,21109.78,1889
2024.11.07,23:30,21110.03,21110.03,21098.84,21103.89,1092
2024.11.08,1:00,21106.5,21113.25,21086.13,21107.5,876
2024.11.08,1:30,21107.63,21110.63,21098.75,21110,820
2024.11.08,2:00,21110.63,21120.75,21107.5,21108.38,1020
2024.11.08,2:30,21108.13,21116.63,21103.63,21107.25,894
2024.11.08,3:00,21106.63,21112.25,21098.75,21107.13,1108
2024.11.08,3:30,21107.25,21116.5,21099.13,21114.75,1148
2024.11.08,4:00,21114.63,21127.75,21112.13,21115.25,1026
2024.11.08,4:30,21115.88,21118.38,21101.63,21102.63,996
2024.11.08,5:00,21102.88,21113.5,21101.88,21110.13,846
2024.11.08,5:30,21110.25,21117.63,21109.5,21109.5,772
2024.11.08,6:00,21109.13,21117.38,21105.5,21115.63,719
2024.11.08,6:30,21115.75,21115.75,21105.75,21107.38,656
2024.11.08,7:00,21107.75,21113,21105.75,21110.88,807
2024.11.08,7:30,21110.5,21146.13,21109.5,21134.38,1105
2024.11.08,8:00,21135,21140.25,21109.13,21112.88,1052
2024.11.08,8:30,21113.5,21117.25,21107.5,21113.88,810
2024.11.08,9:00,21114.13,21120.75,21105.13,21117.88,990
2024.11.08,9:30,21118.13,21130.38,21115,21123.63,909
2024.11.08,10:00,21123,21133.63,21095,21113.25,2120
2024.11.08,10:30,21113.88,21125.38,21108.38,21115.38,1598
2024.11.08,11:00,21115,21126.63,21107.88,21121.25,1524
2024.11.08,11:30,21121,21126.13,21108.38,21108.63,1219
2024.11.08,12:00,21108.38,21108.38,21076.88,21078.5,1255
2024.11.08,12:30,21079.13,21079.13,21013.5,21027.13,2200
2024.11.08,13:00,21027.75,21040.25,21005.25,21034.5,2002
2024.11.08,13:30,21034.25,21050,21029.25,21044.88,1293
2024.11.08,14:00,21045.5,21057.13,21041.13,21057.13,1402
2024.11.08,14:30,21056.38,21071.38,21055.63,21066,1376
2024.11.08,15:00,21065.38,21078,21048.5,21064.13,1579
2024.11.08,15:30,21063.5,21063.5,21040.38,21044.88,1713
2024.11.08,16:00,21045.63,21074.63,21039.5,21069.25,1762
2024.11.08,16:30,21069.88,21115.5,21062.88,21095.76,15853
2024.11.08,17:00,21095.39,21113.69,21049.98,21081.89,14669
2024.11.08,17:30,21081.52,21100.36,21065.47,21086.98,9097
2024.11.08,18:00,21087.35,21108.91,21060.6,21099.91,7150
2024.11.08,18:30,21100.28,21124.02,21084.25,21107.16,5415
2024.11.08,19:00,21107.53,21111.44,21085.01,21092.32,4710
2024.11.08,19:30,21092.7,21116.81,21089.01,21107.09,3812
2024.11.08,20:00,21106.72,21125.8,21103.46,21122.36,3242
2024.11.08,20:30,21121.98,21154.03,21119.87,21141.26,4479
2024.11.08,21:00,21140.89,21150.64,21127.63,21148.88,3356
2024.11.08,21:30,21148.5,21154.53,21123.7,21124.61,3888
2024.11.08,22:00,21124.24,21128.54,21102.05,21108.89,5721
2024.11.08,22:30,21109.26,21123.75,21097.02,21122.75,7086
2024.11.08,23:00,21122.38,21130.75,21111.75,21118.25,1343
2024.11.08,23:30,21118.38,21124.75,21113.13,21115.25,783
2024.11.11,1:00,21137.5,21194.88,21137.5,21186.63,1541
2024.11.11,1:30,21187.38,21200.13,21184.5,21193.25,927
2024.11.11,2:00,21192.5,21199.38,21182,21184.75,1151
2024.11.11,2:30,21184.63,21187.88,21162.5,21164.38,1133
2024.11.11,3:00,21164.5,21171.88,21147.88,21159.38,1272
2024.11.11,3:30,21159.5,21178.5,21157.75,21172.63,1243
2024.11.11,4:00,21172.5,21173.38,21158.13,21161.75,1064
2024.11.11,4:30,21162.13,21163,21152.25,21159.5,962
2024.11.11,5:00,21159.38,21167.13,21155,21163.38,891
2024.11.11,5:30,21163.13,21166.88,21157.25,21163.13,650
2024.11.11,6:00,21163.38,21175.5,21163.38,21173.25,744
2024.11.11,6:30,21173.38,21178.13,21168.75,21176.75,594
2024.11.11,7:00,21177.38,21189.38,21176.13,21184.38,850
2024.11.11,7:30,21184,21184,21176.75,21178,700
2024.11.11,8:00,21178.63,21181,21173,21177.88,731
2024.11.11,8:30,21177.25,21184.38,21175.25,21179,698
2024.11.11,9:00,21178.38,21187.25,21169.13,21181.5,919
2024.11.11,9:30,21181.88,21190.5,21181.88,21188.88,719
2024.11.11,10:00,21188.25,21214.13,21185.38,21213.5,1346
2024.11.11,10:30,21213.25,21214.13,21174.88,21183.13,1260
2024.11.11,11:00,21183.75,21198.13,21168.25,21193.13,1610
2024.11.11,11:30,21193.25,21196,21181.25,21183.38,1147
2024.11.11,12:00,21182.75,21194,21171.63,21173.13,1218
2024.11.11,12:30,21173,21178.13,21162.5,21163,1090
2024.11.11,13:00,21163.63,21175.75,21159.38,21173.63,1070
2024.11.11,13:30,21173.25,21181.75,21170.25,21176.5,884
2024.11.11,14:00,21177.13,21204,21176.5,21204,1019
2024.11.11,14:30,21203.88,21226.63,21201.25,21218,1149
2024.11.11,15:00,21218.25,21231.38,21192.13,21199.25,1330
2024.11.11,15:30,21198.63,21201.38,21178.63,21192.13,1610
2024.11.11,16:00,21191.75,21197.88,21172.38,21173.63,1648
2024.11.11,16:30,21174.25,21184,21054.75,21063.63,20653
2024.11.11,17:00,21063.25,21097.88,21047.13,21080.92,12822
2024.11.11,17:30,21080.43,21136.17,21080.05,21115.49,8264
2024.11.11,18:00,21115.98,21124.65,21092.42,21100.37,7689
2024.11.11,18:30,21100.74,21110.46,21082,21094.1,7204
2024.11.11,19:00,21093.73,21103.9,21054.43,21062.39,6109
2024.11.11,19:30,21062.77,21079.19,21048.07,21048.26,4855
2024.11.11,20:00,21047.89,21047.89,20989.57,21032.71,8508
2024.11.11,20:30,21032.21,21087.24,21028.87,21069.94,5259
2024.11.11,21:00,21070.32,21073.05,21051.67,21051.98,4006
2024.11.11,21:30,21052.36,21068.46,21047.02,21065.11,3489
2024.11.11,22:00,21065.49,21089.69,21059.7,21083.29,3788
2024.11.11,22:30,21084.04,21113.1,21074.66,21109.5,5679
2024.11.11,23:00,21110,21122.55,21094.46,21112.17,1617
2024.11.11,23:30,21111.8,21113.09,21097.96,21099.57,752
2024.11.12,1:00,21102.21,21107.36,21092.77,21106.5,801
2024.11.12,1:30,21106.75,21108.37,21092.14,21106.2,657
2024.11.12,2:00,21106.33,21111.46,21092.85,21100.13,1187
2024.11.12,2:30,21100.38,21104.33,21087.66,21103.2,1000
2024.11.12,3:00,21103.45,21130.2,21100.6,21125.63,1311
2024.11.12,3:30,21125.88,21139.46,21119.11,21120.49,1383
2024.11.12,4:00,21120.61,21131.31,21116.48,21121.85,1178
2024.11.12,4:30,21121.73,21127.94,21082.29,21097.4,1376
2024.11.12,5:00,21097.02,21112.1,21094.67,21110.84,1095
2024.11.12,5:30,21110.22,21115.67,21098.69,21099.19,999
2024.11.12,6:00,21099.07,21107.07,21092.29,21107.07,947
2024.11.12,6:30,21107.69,21114.77,21101.84,21113.66,777
2024.11.12,7:00,21113.41,21115.4,21089.28,21089.29,1043
2024.11.12,7:30,21089.41,21095.22,21081.49,21086.83,1052
2024.11.12,8:00,21086.09,21100.05,21078.1,21098.93,1143
2024.11.12,8:30,21098.81,21102.29,21090.72,21100.2,953
2024.11.12,9:00,21099.95,21118.71,21072.31,21085.49,1366
2024.11.12,9:30,21086.11,21108.96,21077.89,21098.98,1338
2024.11.12,10:00,21099.1,21108.21,21088.18,21094.91,1658
2024.11.12,10:30,21095.53,21131.81,21091.96,21121.79,1420
2024.11.12,11:00,21121.17,21123.65,21083.77,21098.7,1737
2024.11.12,11:30,21099.32,21114.19,21071.97,21076.3,1650
2024.11.12,12:00,21075.68,21076.68,21022.16,21031.04,2387
2024.11.12,12:30,21030.42,21067.52,21024.97,21060.8,2141
2024.11.12,13:00,21061.42,21084.11,21060.31,21073.3,1723
2024.11.12,13:30,21073.92,21086.18,21060.29,21070.65,1476
2024.11.12,14:00,21070.03,21099.32,21068.54,21080.73,1864
2024.11.12,14:30,21081.1,21104.45,21071.2,21085.23,1630
2024.11.12,15:00,21085.35,21110.59,21073.89,21099.36,1792
2024.11.12,15:30,21099.12,21124.68,21093.3,21113.7,1676
2024.11.12,16:00,21113.82,21118.05,21088.07,21104.45,1738
2024.11.12,16:30,21105.19,21143.99,21073.45,21128.24,18851
2024.11.12,17:00,21127.86,21134.89,21073.48,21107.26,12581
2024.11.12,17:30,21107.64,21127.15,21069.5,21075.56,9948
2024.11.12,18:00,21075.19,21096.16,21056.17,21071,8896
2024.11.12,18:30,21070.62,21084.04,21035.37,21043.58,8453
2024.11.12,19:00,21043.21,21059.55,21020.95,21048.02,7423
2024.11.12,19:30,21047.53,21059.04,20958.31,20959.19,8218
2024.11.12,20:00,20959.56,21025.48,20947.53,21012.85,8931
2024.11.12,20:30,21012.35,21088.72,21010.61,21072.79,6961
2024.11.12,21:00,21072.3,21098.33,21067.99,21082.55,5628
2024.11.12,21:30,21082.18,21102.18,21073.93,21080.86,4202
2024.11.12,22:00,21080.49,21090.35,21061.72,21076.39,4983
2024.11.12,22:30,21075.89,21096.52,21058.05,21075.41,7295
2024.11.12,23:00,21075.78,21089.64,21071.66,21083.22,1315
2024.11.12,23:30,21083.1,21086.71,21066.83,21068.32,811
2024.11.13,1:00,21068.51,21071.99,21041.4,21043.64,1205
2024.11.13,1:30,21044.26,21053.64,21035.08,21052.77,1020
2024.11.13,2:00,21053.39,21054.26,21030.5,21034.57,1188
2024.11.13,2:30,21034.7,21045.47,21032.4,21036.39,1021
2024.11.13,3:00,21037.01,21046.05,21031.08,21044.84,1067
2024.11.13,3:30,21044.72,21047.84,21024.26,21030.4,1317
2024.11.13,4:00,21031.02,21041.24,21026.8,21030.97,1096
2024.11.13,4:30,21031.09,21041.88,21022.65,21039.62,1047
2024.11.13,5:00,21039.75,21050.21,21037.54,21047.69,920
2024.11.13,5:30,21047.81,21050.05,21034.43,21035.65,896
2024.11.13,6:00,21035.9,21037.17,21025.37,21035.32,848
